,0
11056,0.0
11057,0.0
11058,0.0
11059,0.6759999999999999
11060,0.0
11061,0.0
11062,0.694
11063,0.0
11064,0.6759999999999999
11065,0.42399999999999993
11066,0.604
11067,0.0
11068,0.37
11069,0.82
11070,0.784
11071,0.42399999999999993
11072,0.0
11073,0.0
11074,0.5680000000000001
11075,0.45999999999999996
11076,0.0
11077,0.6579999999999999
11078,0.4959999999999999
11079,0.586
11080,0.838
11081,0.136
11082,0.0
11083,0.0
11084,0.6759999999999999
11085,0.0
11086,0.0
11087,0.0
11088,0.0
11089,0.766
11090,0.6399999999999999
11091,0.0
11092,0.784
11093,0.712
11094,0.874
11095,0.784
11096,0.712
11097,0.0
11098,0.604
11099,0.0
11100,0.856
11101,0.0
11102,0.0
11103,0.0
11104,0.0
11105,0.0
11106,0.874
11107,0.802
11108,0.82
11109,0.0
11110,0.31599999999999995
11111,0.0
11112,0.874
11113,0.0
11114,0.874
11115,0.33399999999999996
11116,0.0
11117,0.0
11118,0.478
11119,0.33399999999999996
11120,0.0
11121,0.748
11122,0.0
11123,0.18999999999999995
11124,0.0
11125,0.532
11126,0.0
11127,0.0
11128,0.0
11129,0.22599999999999998
11130,0.82
11131,0.838
11132,0.0
11133,0.802
11134,0.0
11135,0.0
11136,0.802
11137,0.0
11138,0.118
11139,0.802
11140,0.4959999999999999
11141,0.0
11142,0.0
11143,0.856
11144,0.15400000000000003
11145,0.874
11146,0.0
11147,0.0
11148,0.478
11149,0.0
11150,0.0
11151,0.694
11152,0.0
11153,0.31599999999999995
11154,0.0
11155,0.352
11156,0.0
11157,0.5680000000000001
11158,0.0
11159,0.0
11160,0.712
11161,0.766
11162,0.29799999999999993
11163,0.0
11164,0.82
11165,0.4959999999999999
11166,0.0
11167,0.856
11168,0.3879999999999999
11169,0.856
11170,0.29799999999999993
11171,0.784
11172,0.0
11173,0.766
11174,0.0
11175,0.18999999999999995
11176,0.856
11177,0.0
11178,0.0
11179,0.874
11180,0.33399999999999996
11181,0.55
11182,0.0
11183,0.0
11184,0.6759999999999999
11185,0.766
11186,0.352
11187,0.18999999999999995
11188,0.0
11189,0.0
11190,0.838
11191,0.0
11192,0.0
11193,0.0
11194,0.262
11195,0.0
11196,0.22599999999999998
11197,0.0
11198,0.0
11199,0.55
11200,0.0
11201,0.0
11202,0.6399999999999999
11203,0.6579999999999999
11204,0.586
11205,0.6759999999999999
11206,0.0
11207,0.82
11208,0.262
11209,0.838
11210,0.532
11211,0.0
11212,0.45999999999999996
11213,0.6399999999999999
11214,0.0
11215,0.0
11216,0.0
11217,0.0
11218,0.0
11219,0.0
11220,0.0
11221,0.0
11222,0.0
11223,0.0
11224,0.244
11225,0.586
11226,0.0
11227,0.31599999999999995
11228,0.0
11229,0.0
11230,0.0
11231,0.856
11232,0.0
11233,0.694
11234,0.0
11235,0.136
11236,0.766
11237,0.0
11238,0.0
11239,0.82
11240,0.0
11241,0.17199999999999993
11242,0.4059999999999999
11243,0.0
11244,0.09999999999999998
11245,0.802
11246,0.4959999999999999
11247,0.748
11248,0.784
11249,0.0
11250,0.0
11251,0.0
11252,0.0
11253,0.604
11254,0.6399999999999999
11255,0.622
11256,0.0
11257,0.0
11258,0.0
11259,0.0
11260,0.0
11261,0.514
11262,0.0
11263,0.0
11264,0.0
11265,0.478
11266,0.0
11267,0.55
11268,0.0
11269,0.0
11270,0.802
11271,0.0
11272,0.0
11273,0.748
11274,0.766
11275,0.82
11276,0.0
11277,0.244
11278,0.0
11279,0.0
11280,0.766
11281,0.0
11282,0.802
11283,0.0
11284,0.0
11285,0.0
11286,0.0
11287,0.874
11288,0.18999999999999995
11289,0.44199999999999995
11290,0.6399999999999999
11291,0.0
11292,0.31599999999999995
11293,0.55
11294,0.0
11295,0.0
11296,0.748
11297,0.0
11298,0.856
11299,0.0
11300,0.5680000000000001
11301,0.0
11302,0.0
11303,0.0
11304,0.5680000000000001
11305,0.802
11306,0.55
11307,0.0
11308,0.55
11309,0.0
11310,0.604
11311,0.0
11312,0.42399999999999993
11313,0.18999999999999995
11314,0.622
11315,0.82
11316,0.0
11317,0.5680000000000001
11318,0.0
11319,0.244
11320,0.604
11321,0.0
11322,0.0
11323,0.0
11324,0.0
11325,0.33399999999999996
11326,0.42399999999999993
11327,0.0
11328,0.0
11329,0.0
11330,0.802
11331,0.0
11332,0.838
11333,0.82
11334,0.0
11335,0.478
11336,0.478
11337,0.856
11338,0.784
11339,0.0
11340,0.0
11341,0.766
11342,0.4059999999999999
11343,0.0
11344,0.0
11345,0.55
11346,0.73
11347,0.0
11348,0.586
11349,0.802
11350,0.694
11351,0.352
11352,0.874
11353,0.42399999999999993
11354,0.712
11355,0.838
11356,0.6759999999999999
11357,0.0
11358,0.0
11359,0.0
11360,0.82
11361,0.22599999999999998
11362,0.712
11363,0.0
11364,0.0
11365,0.586
11366,0.0
11367,0.784
11368,0.0
11369,0.694
11370,0.73
11371,0.20799999999999996
11372,0.44199999999999995
11373,0.0
11374,0.838
11375,0.784
11376,0.0
11377,0.622
11378,0.838
11379,0.6759999999999999
11380,0.6399999999999999
11381,0.6399999999999999
11382,0.6399999999999999
11383,0.0
11384,0.0
11385,0.838
11386,0.0
11387,0.766
11388,0.0
11389,0.856
11390,0.784
11391,0.0
11392,0.604
11393,0.0
11394,0.802
11395,0.6759999999999999
11396,0.838
11397,0.694
11398,0.0
11399,0.6579999999999999
11400,0.586
11401,0.17199999999999993
11402,0.838
11403,0.0
11404,0.0
11405,0.55
11406,0.0
11407,0.0
11408,0.3879999999999999
11409,0.766
11410,0.838
11411,0.0
11412,0.0
11413,0.802
11414,0.42399999999999993
11415,0.802
11416,0.0
11417,0.856
11418,0.6759999999999999
11419,0.0
11420,0.0
11421,0.856
11422,0.4059999999999999
11423,0.73
11424,0.784
11425,0.0
11426,0.82
11427,0.0
11428,0.784
11429,0.802
11430,0.42399999999999993
11431,0.0
11432,0.0
11433,0.0
11434,0.712
11435,0.748
11436,0.0
11437,0.0
11438,0.0
11439,0.694
11440,0.4059999999999999
11441,0.31599999999999995
11442,0.0
11443,0.838
11444,0.20799999999999996
11445,0.136
11446,0.0
11447,0.802
11448,0.0
11449,0.45999999999999996
11450,0.0
11451,0.0
11452,0.45999999999999996
11453,0.0
11454,0.0
11455,0.6399999999999999
11456,0.0
11457,0.82
11458,0.18999999999999995
11459,0.478
11460,0.4059999999999999
11461,0.0
11462,0.352
11463,0.0
11464,0.0
11465,0.0
11466,0.0
11467,0.0
11468,0.0
11469,0.856
11470,0.0
11471,0.0
11472,0.514
11473,0.694
11474,0.802
11475,0.0
11476,0.118
11477,0.766
11478,0.0
11479,0.55
11480,0.0
11481,0.6579999999999999
11482,0.694
11483,0.82
11484,0.0
11485,0.748
11486,0.5680000000000001
11487,0.0
11488,0.6399999999999999
11489,0.82
11490,0.0
11491,0.136
11492,0.55
11493,0.604
11494,0.5680000000000001
11495,0.0
11496,0.0
11497,0.37
11498,0.0
11499,0.262
11500,0.604
11501,0.73
11502,0.0
11503,0.0
11504,0.0
11505,0.0
11506,0.0
11507,0.0
11508,0.37
11509,0.874
11510,0.0
11511,0.73
11512,0.532
11513,0.838
11514,0.856
11515,0.42399999999999993
11516,0.0
11517,0.82
11518,0.0
11519,0.118
11520,0.0
11521,0.37
11522,0.856
11523,0.0
11524,0.0
11525,0.4059999999999999
11526,0.37
11527,0.748
11528,0.478
11529,0.0
11530,0.0
11531,0.0
11532,0.784
11533,0.33399999999999996
11534,0.6399999999999999
11535,0.4959999999999999
11536,0.136
11537,0.4059999999999999
11538,0.0
11539,0.874
11540,0.802
11541,0.6399999999999999
11542,0.0
11543,0.712
11544,0.802
11545,0.748
11546,0.0
11547,0.748
11548,0.0
11549,0.856
11550,0.0
11551,0.31599999999999995
11552,0.0
11553,0.802
11554,0.748
11555,0.0
11556,0.0
11557,0.0
11558,0.31599999999999995
11559,0.73
11560,0.604
11561,0.0
11562,0.15400000000000003
11563,0.42399999999999993
11564,0.0
11565,0.82
11566,0.0
11567,0.856
11568,0.478
11569,0.5680000000000001
11570,0.6399999999999999
11571,0.838
11572,0.4959999999999999
11573,0.262
11574,0.09999999999999998
11575,0.15400000000000003
11576,0.0
11577,0.838
11578,0.0
11579,0.0
11580,0.802
11581,0.0
11582,0.352
11583,0.0
11584,0.0
11585,0.0
11586,0.0
11587,0.532
11588,0.0
11589,0.784
11590,0.0
11591,0.6579999999999999
11592,0.0
11593,0.31599999999999995
11594,0.33399999999999996
11595,0.0
11596,0.6759999999999999
11597,0.0
11598,0.352
11599,0.586
11600,0.874
11601,0.478
11602,0.838
11603,0.0
11604,0.0
11605,0.0
11606,0.5680000000000001
11607,0.874
11608,0.55
11609,0.0
11610,0.856
11611,0.622
11612,0.118
11613,0.118
11614,0.0
11615,0.0
11616,0.604
11617,0.45999999999999996
11618,0.55
11619,0.2799999999999999
11620,0.73
11621,0.33399999999999996
11622,0.0
11623,0.766
11624,0.262
11625,0.532
11626,0.0
11627,0.4959999999999999
11628,0.586
11629,0.604
11630,0.0
11631,0.0
11632,0.874
11633,0.4059999999999999
11634,0.784
11635,0.0
11636,0.874
11637,0.0
11638,0.0
11639,0.0
11640,0.6759999999999999
11641,0.0
11642,0.712
11643,0.82
11644,0.45999999999999996
11645,0.532
11646,0.4959999999999999
11647,0.0
11648,0.244
11649,0.0
11650,0.838
11651,0.0
11652,0.4059999999999999
11653,0.802
11654,0.0
11655,0.0
11656,0.6399999999999999
11657,0.136
11658,0.0
11659,0.0
11660,0.874
11661,0.0
11662,0.0
11663,0.73
11664,0.6579999999999999
11665,0.31599999999999995
11666,0.55
11667,0.874
11668,0.784
11669,0.37
11670,0.33399999999999996
11671,0.0
11672,0.6399999999999999
11673,0.0
11674,0.784
11675,0.712
11676,0.0
11677,0.0
11678,0.82
11679,0.0
11680,0.712
11681,0.0
11682,0.31599999999999995
11683,0.0
11684,0.874
11685,0.0
11686,0.0
11687,0.0
11688,0.3879999999999999
11689,0.514
11690,0.20799999999999996
11691,0.838
11692,0.0
11693,0.42399999999999993
11694,0.874
11695,0.18999999999999995
11696,0.44199999999999995
11697,0.244
11698,0.0
11699,0.0
11700,0.0
11701,0.44199999999999995
11702,0.33399999999999996
11703,0.0
11704,0.6759999999999999
11705,0.42399999999999993
11706,0.748
11707,0.856
11708,0.874
11709,0.802
11710,0.5680000000000001
11711,0.5680000000000001
11712,0.0
11713,0.0
11714,0.118
11715,0.45999999999999996
11716,0.0
11717,0.37
11718,0.784
11719,0.0
11720,0.604
11721,0.0
11722,0.0
11723,0.20799999999999996
11724,0.0
11725,0.2799999999999999
11726,0.0
11727,0.0
11728,0.514
11729,0.0
11730,0.0
11731,0.82
11732,0.0
11733,0.0
11734,0.6579999999999999
11735,0.0
11736,0.586
11737,0.0
11738,0.4959999999999999
11739,0.2799999999999999
11740,0.586
11741,0.0
11742,0.0
11743,0.45999999999999996
11744,0.0
11745,0.604
11746,0.838
11747,0.0
11748,0.0
11749,0.6579999999999999
11750,0.6759999999999999
11751,0.586
11752,0.5680000000000001
11753,0.0
11754,0.0
11755,0.838
11756,0.0
11757,0.766
11758,0.352
11759,0.0
11760,0.874
11761,0.33399999999999996
11762,0.694
11763,0.856
11764,0.856
11765,0.586
11766,0.784
11767,0.784
11768,0.0
11769,0.73
11770,0.0
11771,0.0
11772,0.748
11773,0.766
11774,0.55
11775,0.874
11776,0.0
11777,0.31599999999999995
11778,0.856
11779,0.44199999999999995
11780,0.0
11781,0.17199999999999993
11782,0.37
11783,0.45999999999999996
11784,0.6579999999999999
11785,0.6759999999999999
11786,0.0
11787,0.118
11788,0.478
11789,0.0
11790,0.802
11791,0.0
11792,0.20799999999999996
11793,0.0
11794,0.586
11795,0.5680000000000001
11796,0.82
11797,0.622
11798,0.856
11799,0.0
11800,0.748
11801,0.0
11802,0.44199999999999995
11803,0.15400000000000003
11804,0.0
11805,0.18999999999999995
11806,0.0
11807,0.0
11808,0.0
11809,0.0
11810,0.0
11811,0.0
11812,0.0
11813,0.748
11814,0.874
11815,0.09999999999999998
11816,0.0
11817,0.82
11818,0.73
11819,0.0
11820,0.0
11821,0.73
11822,0.622
11823,0.532
11824,0.712
11825,0.874
11826,0.0
11827,0.0
11828,0.0
11829,0.802
11830,0.748
11831,0.0
11832,0.802
11833,0.352
11834,0.0
11835,0.4059999999999999
11836,0.45999999999999996
11837,0.0
11838,0.22599999999999998
11839,0.0
11840,0.5680000000000001
11841,0.0
11842,0.0
11843,0.838
11844,0.0
11845,0.0
11846,0.694
11847,0.838
11848,0.874
11849,0.784
11850,0.802
11851,0.0
11852,0.694
11853,0.712
11854,0.82
11855,0.532
11856,0.0
11857,0.15400000000000003
11858,0.856
11859,0.0
11860,0.0
11861,0.82
11862,0.5680000000000001
11863,0.0
11864,0.604
11865,0.4959999999999999
11866,0.0
11867,0.622
11868,0.874
11869,0.856
11870,0.0
11871,0.0
11872,0.0
11873,0.694
11874,0.6399999999999999
11875,0.55
11876,0.0
11877,0.0
11878,0.0
11879,0.0
11880,0.604
11881,0.802
11882,0.856
11883,0.838
11884,0.784
11885,0.0
11886,0.20799999999999996
11887,0.82
11888,0.0
11889,0.748
11890,0.20799999999999996
11891,0.604
11892,0.244
11893,0.0
11894,0.0
11895,0.44199999999999995
11896,0.0
11897,0.604
11898,0.0
11899,0.802
11900,0.694
11901,0.0
11902,0.748
11903,0.532
11904,0.0
11905,0.118
11906,0.29799999999999993
11907,0.0
11908,0.0
11909,0.33399999999999996
11910,0.2799999999999999
11911,0.0
11912,0.0
11913,0.532
11914,0.0
11915,0.0
11916,0.0
11917,0.0
11918,0.838
11919,0.748
11920,0.874
11921,0.0
11922,0.6399999999999999
11923,0.82
11924,0.784
11925,0.0
11926,0.784
11927,0.0
11928,0.838
11929,0.0
11930,0.5680000000000001
11931,0.45999999999999996
11932,0.0
11933,0.42399999999999993
11934,0.0
11935,0.0
11936,0.0
11937,0.0
11938,0.0
11939,0.45999999999999996
11940,0.0
11941,0.0
11942,0.0
11943,0.22599999999999998
11944,0.6759999999999999
11945,0.604
11946,0.784
11947,0.4059999999999999
11948,0.874
11949,0.3879999999999999
11950,0.622
11951,0.73
11952,0.0
11953,0.29799999999999993
11954,0.0
11955,0.0
11956,0.09999999999999998
11957,0.784
11958,0.784
11959,0.0
11960,0.18999999999999995
11961,0.6399999999999999
11962,0.0
11963,0.0
11964,0.532
11965,0.0
11966,0.0
11967,0.514
11968,0.514
11969,0.0
11970,0.0
11971,0.766
11972,0.0
11973,0.262
11974,0.0
11975,0.0
11976,0.604
11977,0.0
11978,0.244
11979,0.0
11980,0.0
11981,0.0
11982,0.748
11983,0.0
11984,0.802
11985,0.20799999999999996
11986,0.22599999999999998
11987,0.766
11988,0.0
11989,0.55
11990,0.18999999999999995
11991,0.874
11992,0.874
11993,0.0
11994,0.0
11995,0.0
11996,0.45999999999999996
11997,0.622
11998,0.0
11999,0.22599999999999998
12000,0.874
12001,0.0
12002,0.3879999999999999
12003,0.0
12004,0.0
12005,0.478
12006,0.0
12007,0.73
12008,0.748
12009,0.6399999999999999
12010,0.0
12011,0.0
12012,0.44199999999999995
12013,0.0
12014,0.0
12015,0.856
12016,0.0
12017,0.0
12018,0.20799999999999996
12019,0.514
12020,0.82
12021,0.874
12022,0.0
12023,0.73
12024,0.802
12025,0.0
12026,0.136
12027,0.18999999999999995
12028,0.6579999999999999
12029,0.712
12030,0.586
12031,0.0
12032,0.0
12033,0.0
12034,0.55
12035,0.0
12036,0.55
12037,0.604
12038,0.748
12039,0.622
12040,0.5680000000000001
12041,0.0
12042,0.31599999999999995
12043,0.73
12044,0.0
12045,0.352
12046,0.244
12047,0.0
12048,0.0
12049,0.0
12050,0.874
12051,0.29799999999999993
12052,0.784
12053,0.748
12054,0.55
12055,0.856
12056,0.0
12057,0.0
12058,0.766
12059,0.0
12060,0.838
12061,0.0
12062,0.0
12063,0.694
12064,0.802
12065,0.856
12066,0.0
12067,0.586
12068,0.0
12069,0.4959999999999999
12070,0.514
12071,0.604
12072,0.136
12073,0.766
12074,0.44199999999999995
12075,0.0
12076,0.0
12077,0.478
12078,0.0
12079,0.244
12080,0.838
12081,0.766
12082,0.0
12083,0.586
12084,0.82
12085,0.20799999999999996
12086,0.4959999999999999
12087,0.712
12088,0.6759999999999999
12089,0.0
12090,0.0
12091,0.0
12092,0.0
12093,0.0
12094,0.0
12095,0.694
12096,0.712
12097,0.0
12098,0.0
12099,0.478
12100,0.0
12101,0.874
12102,0.0
12103,0.838
12104,0.262
12105,0.874
12106,0.4059999999999999
12107,0.6579999999999999
12108,0.856
12109,0.838
12110,0.586
12111,0.838
12112,0.33399999999999996
12113,0.0
12114,0.0
12115,0.622
12116,0.0
12117,0.4059999999999999
12118,0.0
12119,0.0
12120,0.838
12121,0.586
12122,0.0
12123,0.3879999999999999
12124,0.0
12125,0.766
12126,0.0
12127,0.0
12128,0.0
12129,0.0
12130,0.0
12131,0.874
12132,0.478
12133,0.748
12134,0.0
12135,0.694
12136,0.874
12137,0.0
12138,0.73
12139,0.0
12140,0.0
12141,0.838
12142,0.6759999999999999
12143,0.6399999999999999
12144,0.31599999999999995
12145,0.0
12146,0.0
12147,0.874
12148,0.0
12149,0.0
12150,0.0
12151,0.0
12152,0.748
12153,0.4959999999999999
12154,0.0
12155,0.44199999999999995
12156,0.33399999999999996
12157,0.802
12158,0.712
12159,0.0
12160,0.0
12161,0.856
12162,0.0
12163,0.0
12164,0.0
12165,0.856
12166,0.33399999999999996
12167,0.29799999999999993
12168,0.09999999999999998
12169,0.6399999999999999
12170,0.352
12171,0.0
12172,0.73
12173,0.73
12174,0.532
12175,0.55
12176,0.31599999999999995
12177,0.136
12178,0.0
12179,0.748
12180,0.44199999999999995
12181,0.0
12182,0.784
12183,0.0
12184,0.6759999999999999
12185,0.784
12186,0.0
12187,0.0
12188,0.0
12189,0.0
12190,0.0
12191,0.712
12192,0.4959999999999999
12193,0.0
12194,0.0
12195,0.0
12196,0.0
12197,0.33399999999999996
12198,0.784
12199,0.784
12200,0.712
12201,0.0
12202,0.29799999999999993
12203,0.766
12204,0.0
12205,0.802
12206,0.0
12207,0.136
12208,0.856
12209,0.784
12210,0.586
12211,0.244
12212,0.0
12213,0.712
12214,0.0
12215,0.856
12216,0.2799999999999999
12217,0.802
12218,0.838
12219,0.0
12220,0.694
12221,0.0
12222,0.18999999999999995
12223,0.856
12224,0.0
12225,0.20799999999999996
12226,0.0
12227,0.0
12228,0.0
12229,0.45999999999999996
12230,0.0
12231,0.604
12232,0.0
12233,0.0
12234,0.874
12235,0.694
12236,0.18999999999999995
12237,0.0
12238,0.0
12239,0.262
12240,0.694
12241,0.6759999999999999
12242,0.604
12243,0.6579999999999999
12244,0.856
12245,0.622
12246,0.0
12247,0.0
12248,0.0
12249,0.0
12250,0.0
12251,0.0
12252,0.0
12253,0.0
12254,0.0
12255,0.784
12256,0.784
12257,0.694
12258,0.0
12259,0.42399999999999993
12260,0.586
12261,0.0
12262,0.0
12263,0.478
12264,0.0
12265,0.0
12266,0.532
12267,0.856
12268,0.29799999999999993
12269,0.0
12270,0.37
12271,0.0
12272,0.136
12273,0.856
12274,0.0
12275,0.6579999999999999
12276,0.0
12277,0.0
12278,0.55
12279,0.0
12280,0.42399999999999993
12281,0.0
12282,0.802
12283,0.784
12284,0.0
12285,0.874
12286,0.0
12287,0.22599999999999998
12288,0.44199999999999995
12289,0.0
12290,0.0
12291,0.29799999999999993
12292,0.6579999999999999
12293,0.22599999999999998
12294,0.6759999999999999
12295,0.6579999999999999
12296,0.45999999999999996
12297,0.0
12298,0.514
12299,0.0
12300,0.6579999999999999
12301,0.0
12302,0.856
12303,0.6579999999999999
12304,0.856
12305,0.0
12306,0.0
12307,0.748
12308,0.0
12309,0.0
12310,0.0
12311,0.0
12312,0.6399999999999999
12313,0.18999999999999995
12314,0.838
12315,0.802
12316,0.0
12317,0.694
12318,0.0
12319,0.6759999999999999
12320,0.838
12321,0.838
12322,0.838
12323,0.0
12324,0.44199999999999995
12325,0.6399999999999999
12326,0.6579999999999999
12327,0.604
12328,0.514
12329,0.0
12330,0.478
12331,0.0
12332,0.802
12333,0.0
12334,0.6399999999999999
12335,0.352
12336,0.0
12337,0.5680000000000001
12338,0.0
12339,0.0
12340,0.0
12341,0.0
12342,0.0
12343,0.42399999999999993
12344,0.0
12345,0.0
12346,0.802
12347,0.244
12348,0.802
12349,0.838
12350,0.856
12351,0.0
12352,0.118
12353,0.0
12354,0.0
12355,0.0
12356,0.3879999999999999
12357,0.82
12358,0.42399999999999993
12359,0.856
12360,0.0
12361,0.0
12362,0.45999999999999996
12363,0.3879999999999999
12364,0.0
12365,0.6579999999999999
12366,0.0
12367,0.6579999999999999
12368,0.0
12369,0.0
12370,0.622
12371,0.0
12372,0.0
12373,0.784
12374,0.262
12375,0.0
12376,0.73
12377,0.694
12378,0.0
12379,0.5680000000000001
12380,0.20799999999999996
12381,0.0
12382,0.874
12383,0.604
12384,0.0
12385,0.0
12386,0.748
12387,0.22599999999999998
12388,0.0
12389,0.244
12390,0.838
12391,0.0
12392,0.352
12393,0.532
12394,0.0
12395,0.0
12396,0.0
12397,0.0
12398,0.0
12399,0.0
12400,0.0
12401,0.244
12402,0.0
12403,0.0
12404,0.37
12405,0.874
12406,0.0
12407,0.0
12408,0.6579999999999999
12409,0.0
12410,0.0
12411,0.0
12412,0.766
12413,0.4959999999999999
12414,0.0
12415,0.0
12416,0.73
12417,0.0
12418,0.5680000000000001
12419,0.0
12420,0.0
12421,0.0
12422,0.622
12423,0.586
12424,0.0
12425,0.766
12426,0.2799999999999999
12427,0.0
12428,0.0
12429,0.856
12430,0.694
12431,0.4059999999999999
12432,0.6399999999999999
12433,0.37
12434,0.0
12435,0.0
12436,0.44199999999999995
12437,0.0
12438,0.0
12439,0.0
12440,0.73
12441,0.838
12442,0.31599999999999995
12443,0.694
12444,0.0
12445,0.532
12446,0.4959999999999999
12447,0.856
12448,0.09999999999999998
12449,0.55
12450,0.0
12451,0.748
12452,0.0
12453,0.766
12454,0.73
12455,0.0
12456,0.874
12457,0.838
12458,0.262
12459,0.0
12460,0.874
12461,0.748
12462,0.2799999999999999
12463,0.874
12464,0.0
12465,0.3879999999999999
12466,0.0
12467,0.478
12468,0.766
12469,0.874
12470,0.838
12471,0.784
12472,0.0
12473,0.73
12474,0.0
12475,0.0
12476,0.532
12477,0.0
12478,0.748
12479,0.0
12480,0.838
12481,0.33399999999999996
12482,0.20799999999999996
12483,0.0
12484,0.0
12485,0.244
12486,0.0
12487,0.874
12488,0.0
12489,0.0
12490,0.0
12491,0.4059999999999999
12492,0.874
12493,0.0
12494,0.4059999999999999
12495,0.0
12496,0.0
12497,0.0
12498,0.0
12499,0.262
12500,0.0
12501,0.712
12502,0.694
12503,0.856
12504,0.514
12505,0.244
12506,0.838
12507,0.31599999999999995
12508,0.0
12509,0.802
12510,0.4959999999999999
12511,0.0
12512,0.6759999999999999
12513,0.0
12514,0.0
12515,0.42399999999999993
12516,0.0
12517,0.0
12518,0.15400000000000003
12519,0.0
12520,0.136
12521,0.0
12522,0.0
12523,0.0
12524,0.802
12525,0.0
12526,0.6579999999999999
12527,0.784
12528,0.0
12529,0.20799999999999996
12530,0.0
12531,0.0
12532,0.0
12533,0.0
12534,0.532
12535,0.784
12536,0.0
12537,0.4059999999999999
12538,0.0
12539,0.0
12540,0.5680000000000001
12541,0.136
12542,0.0
12543,0.874
12544,0.856
12545,0.0
12546,0.784
12547,0.874
12548,0.17199999999999993
12549,0.766
12550,0.802
12551,0.0
12552,0.82
12553,0.33399999999999996
12554,0.694
12555,0.0
12556,0.694
12557,0.0
12558,0.838
12559,0.42399999999999993
12560,0.73
12561,0.22599999999999998
12562,0.0
12563,0.0
12564,0.118
12565,0.0
12566,0.766
12567,0.6759999999999999
12568,0.3879999999999999
12569,0.0
12570,0.44199999999999995
12571,0.0
12572,0.874
12573,0.20799999999999996
12574,0.0
12575,0.586
12576,0.0
12577,0.0
12578,0.0
12579,0.37
12580,0.6579999999999999
12581,0.0
12582,0.0
12583,0.82
12584,0.784
12585,0.622
12586,0.0
12587,0.82
12588,0.0
12589,0.37
12590,0.0
12591,0.2799999999999999
12592,0.712
12593,0.766
12594,0.5680000000000001
12595,0.0
12596,0.37
12597,0.0
12598,0.478
12599,0.0
12600,0.0
12601,0.244
12602,0.0
12603,0.0
12604,0.6399999999999999
12605,0.586
12606,0.0
12607,0.0
12608,0.0
12609,0.37
12610,0.0
12611,0.0
12612,0.766
12613,0.0
12614,0.694
12615,0.0
12616,0.0
12617,0.0
12618,0.0
12619,0.874
12620,0.0
12621,0.784
12622,0.0
12623,0.352
12624,0.514
12625,0.0
12626,0.0
12627,0.0
12628,0.0
12629,0.604
12630,0.0
12631,0.17199999999999993
12632,0.0
12633,0.0
12634,0.42399999999999993
12635,0.5680000000000001
12636,0.29799999999999993
12637,0.82
12638,0.0
12639,0.0
12640,0.0
12641,0.37
12642,0.0
12643,0.604
12644,0.4059999999999999
12645,0.0
12646,0.766
12647,0.82
12648,0.0
12649,0.0
12650,0.0
12651,0.2799999999999999
12652,0.0
12653,0.0
12654,0.44199999999999995
12655,0.874
12656,0.712
12657,0.0
12658,0.0
12659,0.6399999999999999
12660,0.82
12661,0.0
12662,0.0
12663,0.0
12664,0.0
12665,0.352
12666,0.6579999999999999
12667,0.856
12668,0.0
12669,0.20799999999999996
12670,0.0
12671,0.4959999999999999
12672,0.514
12673,0.0
12674,0.20799999999999996
12675,0.478
12676,0.6759999999999999
12677,0.0
12678,0.604
12679,0.0
12680,0.766
12681,0.838
12682,0.6579999999999999
12683,0.0
12684,0.0
12685,0.0
12686,0.0
12687,0.82
12688,0.694
12689,0.0
12690,0.0
12691,0.0
12692,0.0
12693,0.18999999999999995
12694,0.0
12695,0.45999999999999996
12696,0.766
12697,0.874
12698,0.0
12699,0.0
12700,0.0
12701,0.244
12702,0.0
12703,0.15400000000000003
12704,0.37
12705,0.856
12706,0.0
12707,0.22599999999999998
12708,0.532
12709,0.4959999999999999
12710,0.3879999999999999
12711,0.0
12712,0.6759999999999999
12713,0.0
12714,0.82
12715,0.5680000000000001
12716,0.0
12717,0.0
12718,0.82
12719,0.0
12720,0.6759999999999999
12721,0.532
12722,0.748
12723,0.748
12724,0.6579999999999999
12725,0.802
12726,0.0
12727,0.856
12728,0.0
12729,0.352
12730,0.5680000000000001
12731,0.73
12732,0.0
12733,0.766
12734,0.0
12735,0.0
12736,0.37
12737,0.0
12738,0.0
12739,0.0
12740,0.15400000000000003
12741,0.0
12742,0.514
12743,0.0
12744,0.802
12745,0.29799999999999993
12746,0.6399999999999999
12747,0.802
12748,0.0
12749,0.712
12750,0.09999999999999998
12751,0.0
12752,0.0
12753,0.0
12754,0.0
12755,0.0
12756,0.0
12757,0.0
12758,0.784
12759,0.0
12760,0.0
12761,0.604
12762,0.0
12763,0.0
12764,0.766
12765,0.0
12766,0.838
12767,0.82
12768,0.17199999999999993
12769,0.0
12770,0.532
12771,0.82
12772,0.0
12773,0.0
12774,0.0
12775,0.09999999999999998
12776,0.0
12777,0.0
12778,0.0
12779,0.0
12780,0.0
12781,0.838
12782,0.0
12783,0.0
12784,0.0
12785,0.766
12786,0.18999999999999995
12787,0.82
12788,0.0
12789,0.586
12790,0.0
12791,0.0
12792,0.244
12793,0.0
12794,0.514
12795,0.0
12796,0.0
12797,0.766
12798,0.766
12799,0.0
12800,0.766
12801,0.82
12802,0.136
12803,0.514
12804,0.874
12805,0.2799999999999999
12806,0.82
12807,0.0
12808,0.45999999999999996
12809,0.856
12810,0.0
12811,0.29799999999999993
12812,0.0
12813,0.29799999999999993
12814,0.6579999999999999
12815,0.0
12816,0.0
12817,0.55
12818,0.0
